uuid,country,source,school_id,giga_school_id,name,education_level,student_count,connectivity,type_connectivity,connectivity_speed,electricity_availability,lat,lon
af5c92c8-6872-37d5-ab30-ac43f2021fc7,Costa Rica,government,351,G_CRI_000146,AMERICA CENTRAL,Primary,430,YES,FO,10,Yes,9.94803255,-84.05637793
e7da3085-b597-3667-bba6-80ce0542b9ed,Costa Rica,government,352,G_CRI_000147,PILAR JIMENEZ SOLIS,Primary,1046,YES,FO,70,Yes,9.94896452,-84.0552527
6d57b2f2-a773-3f38-9197-29f6d54e80d8,Costa Rica,government,353,G_CRI_000148,TEJARCILLOS,Primary,788,YES,FO,10,Yes,9.9028572,-84.11177758
9e157437-123d-3c21-b41c-5df2a669573d,Costa Rica,government,354,G_CRI_000149,HONDURAS,Primary,110,YES,ADSL,10,Yes,9.96369442,-84.18887899
7f74a227-a58e-3ec2-903b-84d9bb824759,Costa Rica,government,355,G_CRI_000150,J.N. MIGUEL DE CERVANTES SAAVEDRA,,,YES,FO,10,Yes,9.91496618,-84.10482039
cd0d1fc1-eb6c-3c7c-808c-60a1d30440b5,Costa Rica,government,356,G_CRI_000151,CIUDADELAS UNIDAS,Primary,343,YES,ADSL,10,Yes,9.9138944,-84.11120892
48caf8e7-c21b-3d2b-8393-f7dae4e968ba,Costa Rica,government,357,G_CRI_000152,SAN FRANCISCO,Primary,466,YES,FO,40,Yes,9.97299463,-83.99968052
6a7218b3-23b0-3226-ba9b-19826911544b,Costa Rica,government,358,G_CRI_000153,ABRAHAM LINCOLN,Primary,1615,YES,FO,105,Yes,9.90031483,-84.09971792
b6b9b1d4-06d1-3652-a7f5-e0de734e5e59,Costa Rica,government,359,G_CRI_000154,MONSERRAT,Primary,3,NO,,0,Yes,10.03137369,-83.93509173
15e5a94b-8d38-3f1d-92e3-334a8f7a6401,Costa Rica,government,360,G_CRI_000155,LUIS DEMETRIO TINOCO CASTRO,Primary,588,YES,FO,70,Yes,9.96010761,-84.00767912
34dd1677-7d63-3ae5-9e1a-c37fe57e8fad,Costa Rica,government,361,G_CRI_000156,ANDRES BELLO LOPEZ,Primary,482,YES,FO,30,Yes,9.93250037,-84.18238192
9f3e4120-0ac0-33df-aa4d-f9cbdcfce46a,Costa Rica,government,362,G_CRI_000157,J.N. MIGUEL OBREGON LIZANO,,,YES,FO,15,Yes,9.96084892,-84.07985801
233ba7a3-f5c2-3ddc-b200-482761d8d53d,Costa Rica,government,363,G_CRI_000158,REPUBLICA DE PARAGUAY,Primary,475,YES,FO,55,Yes,9.91660676,-84.09842434
626e891d-699a-3d3e-bd29-1212447719e6,Costa Rica,government,364,G_CRI_000159,J.N. REPUBLICA DEL PARAGUAY,,,YES,ADSL,10,Yes,9.91643494,-84.09818785
efddc117-0281-3040-892e-35ca81da23cf,Costa Rica,government,366,G_CRI_000160,ESC. JUAN FLORES UMANA,Primary,370,YES,FO,30,Yes,9.96128226,-84.03617938
14cfb528-a0e0-3ad4-8124-a3d48eeacdd5,Costa Rica,government,367,G_CRI_000161,J.N. SARITA MONTEALEGRE,,,YES,ADSL,4,Yes,9.91328151,-84.03386784
fb82389c-18a5-337f-9465-dca8dbcac419,Costa Rica,government,368,G_CRI_000162,JOSE FIDEL TRISTAN,Primary,335,YES,FO,30,Yes,9.93792156,-84.0942798
fe7f60ac-4958-36bc-86c3-aa38ae1bcfbf,Costa Rica,government,369,G_CRI_000163,DOCTOR JOSE MARIA CASTRO MADRIZ,Primary,469,YES,ADSL,2,Yes,9.91870754,-84.06730412
ba2ea436-9c5e-3873-bbc7-caf3314e7baf,Costa Rica,government,370,G_CRI_000164,JUAN RAFAEL MORA  PORRAS,Primary,964,YES,FO,60,Yes,9.93617244,-84.088695
32da840d-76dc-3b0f-97ee-e655aab4c8ae,Costa Rica,government,371,G_CRI_000165,J.N. OMAR DENGO GUERRERO,,,YES,FO,15,Yes,9.92576993,-84.08762714
a821be66-3779-3db8-a068-ae04212ab3ff,Costa Rica,government,372,G_CRI_000166,J.N. JOSE RAFAEL ARAYA ROJAS,,,YES,FO,6,Yes,9.9634394,-84.06558032
c21f07ed-b4a7-3668-9f04-595b11b595de,Costa Rica,government,373,G_CRI_000167,JOSE RAFAEL ARAYA ROJAS,Primary,439,YES,FO,30,Yes,9.96303155,-84.06392356
9bb0c377-1db2-37b8-9c56-d6acca5cf419,Costa Rica,government,374,G_CRI_000168,LA ISLA,Primary,355,YES,FO,30,Yes,9.97151745,-84.04399115
617fb4f2-d674-3914-8ef5-2ec94928b386,Costa Rica,government,375,G_CRI_000169,LA MINA,Primary,129,YES,FO,15,Yes,9.91630812,-84.19662684
63a63f8b-3575-317b-9cb6-72b7e39fc76e,Costa Rica,government,376,G_CRI_000170,LA TRINIDAD,Primary,509,YES,FO,40,Yes,9.97298652,-84.03298738
c3a4f700-6a2f-37a1-ab0e-1b01b3795d57,Costa Rica,government,377,G_CRI_000171,ANTONIO JOSE DE SUCRE,Primary,458,YES,ADSL,10,Yes,9.94983087,-84.10042488
ff4ce48c-6417-3c79-82f4-d6a3612ca18f,Costa Rica,government,378,G_CRI_000172,ISABEL LA CATOLICA,Primary,451,YES,ADSL,10,Yes,9.9333866,-84.20034361
d0937ec9-881d-3867-a62d-1f3e8ad2fc28,Costa Rica,government,379,G_CRI_000173,PACIFICA FERNANDEZ OREAMUNO,Primary,398,YES,FO,30,Yes,9.91433669,-84.10020121
604b0005-7234-3e77-9ea6-4945a0f39223,Costa Rica,government,380,G_CRI_000174,ESTADO DE ISRAEL,Primary,647,YES,FO,55,Yes,9.97307855,-84.02591654
9311207d-9d18-3551-95d3-9b8d05f7d20b,Costa Rica,government,381,G_CRI_000175,LAS NUBES,Primary,100,YES,ADSL,10,Yes,9.98707665,-83.96098459
7f54075e-d61c-3fbc-bdbb-3d8d5ab62a95,Costa Rica,government,382,G_CRI_000176,MONSENOR ANSELMO LLORENTE Y LA FUENTE,Primary,126,YES,FO,20,Yes,9.95544329,-84.06932274
86503187-b3e1-355a-b856-45740c0faaf8,Costa Rica,government,383,G_CRI_000177,LOS ANGELES,Primary,734,YES,FO,4,Yes,9.9656659,-84.01832705
dd31215f-50d0-3628-be95-b7953d1f81b0,Costa Rica,government,384,G_CRI_000178,J.N. CRISTO REY,,,YES,FO,15,Yes,9.92094303,-84.08355207
ebc5894d-c83e-389b-aa25-cb46e6b85a84,Costa Rica,government,385,G_CRI_000179,J.N. DANTE ALIGHIERI,,,YES,FO,15,Yes,9.93318537,-84.04118979
af18344e-2299-385e-9d67-0ca70909802b,Costa Rica,government,386,G_CRI_000180,DANTE ALIGHIERI,Primary,355,YES,FO,30,Yes,9.93333309,-84.04106566
0e072556-d11b-3d5a-a3e1-b752ea207938,Costa Rica,government,387,G_CRI_000181,MAURO FERNANDEZ ACUNA,Primary,207,YES,FO,10,Yes,9.93134547,-84.08392721
4d0821fb-2d6d-3311-949a-8ee775a27fd3,Costa Rica,government,388,G_CRI_000182,GENERAL MANUEL BELGRANO GONZALEZ,Primary,447,YES,ADSL,10,Yes,9.92080102,-84.09564449
49e9a6c2-bc28-3021-8ded-5fb9df051799,Costa Rica,government,389,G_CRI_000183,MARIA AUXILIADORA,,,NO,,0,No,9.93271569,-84.0906718
c814de2f-2ae6-3f5f-a61a-098698f209bf,Costa Rica,government,390,G_CRI_000184,JOSE CUBERO MUNOZ,Primary,708,YES,FO,70,Yes,9.95409532,-84.01194862
f16b1d71-8d00-377c-904a-9de8f786de19,Costa Rica,government,391,G_CRI_000185,JUAN ALVAREZ AZOFEIFA,Primary,83,NO,,0,Yes,9.88886709,-84.17139597
82f2fd65-f75d-30bf-aace-dfa9ed2b3567,Costa Rica,government,392,G_CRI_000186,J.N. MATERNAL MONTESORIANO,,,NO,,0,No,9.93600665,-84.07414171
832fc9ab-2973-3a16-981d-edb42198aa62,Costa Rica,government,393,G_CRI_000187,CALLE EL ALTO,Primary,177,YES,ADSL,4,Yes,9.89273681,-84.11194483
c5be3b18-e5f8-3072-bc2b-bdbaf27e6a1e,Costa Rica,government,394,G_CRI_000188,NACIONES UNIDAS,Primary,391,YES,ADSL,5,Yes,9.91814052,-84.07413467
84a854ca-a6cd-3799-8624-ced134d3f8e1,Costa Rica,government,395,G_CRI_000189,NINO JESUS DE PRAGA,,,NO,,0,No,9.92486307,-84.09041069
cc4a9732-f285-307a-9455-97b339b02901,Costa Rica,government,396,G_CRI_000190,LABORATORIO U.C.R.,Primary,179,YES,FO,15,Yes,9.94001882,-84.03649097
6ad8abc7-a77d-3f96-8e32-e4f63eec64dc,Costa Rica,government,397,G_CRI_000191,OMAR DENGO GUERRERO,Primary,588,YES,FO,40,Yes,9.92623514,-84.08827465
09d5b5b8-96de-3b29-9002-8b999ed4bf32,Costa Rica,government,398,G_CRI_000192,RAFAEL FRANCISCO OSEJO,Primary,325,YES,FO,30,Yes,9.93296876,-84.10977387
3d95d618-c82c-34cb-8186-6eb90a6baa54,Costa Rica,government,399,G_CRI_000193,J.N. CARLOS SANABRIA MORA,,,YES,ADSL,10,Yes,9.94362832,-84.13126828
e8e9897a-3f10-3bc3-b2c6-27c7b1e79da6,Costa Rica,government,400,G_CRI_000194,EZEQUIEL MORALES AGUILAR,Primary,563,YES,FO,10,Yes,9.92854326,-84.21709113
75b19eb6-8357-39d0-b434-8f491d666fbf,Costa Rica,government,401,G_CRI_000195,PORFIRIO BRENES CASTRO,Primary,901,YES,FO,10,Yes,9.96095989,-84.04930315
693a3f73-a25e-3486-8ed0-56e924537280,Costa Rica,government,402,G_CRI_000196,J.N. PORFIRIO BRENES CASTRO,,,YES,FO,20,Yes,9.96053497,-84.04904063
f01a1f35-cae8-3347-a09c-c868507c2d63,Costa Rica,government,403,G_CRI_000197,REPUBLICA DE FRANCIA,Primary,483,YES,FO,40,Yes,9.94766057,-84.18824544
707a0338-2d03-35a1-83af-a4d64bf1ebd8,Costa Rica,government,404,G_CRI_000198,LAGOS DE LINDORA,Primary,215,YES,FO,20,Yes,9.95731123,-84.20584696
a5e2efe4-ada4-325f-8514-7504cfc88666,Costa Rica,government,405,G_CRI_000199,BENJAMIN HERRERA ANGULO,Primary,708,YES,FO,60,Yes,9.91548274,-84.13804371
4d87f0e0-786b-309c-80f8-b4b03862dff1,Costa Rica,government,406,G_CRI_000200,PBRO. YANUARIO QUESADA,Primary,413,YES,FO,35,Yes,9.92937764,-84.13539281
ff7921bc-3751-372e-9240-74a6d6d455ef,Costa Rica,government,408,G_CRI_000201,JOSE FABIO GARNIER UGALDE,Primary,88,YES,ADSL,10,Yes,9.96059438,-83.94926137
2c478893-985f-31e0-a5f0-2e6f52d6a9e2,Costa Rica,government,409,G_CRI_000202,REPUBLICA DE ARGENTINA,Primary,531,YES,FO,10,Yes,9.94091347,-84.08457985
ab39b683-704f-3699-a38c-a6c0a9ad6682,Costa Rica,government,410,G_CRI_000203,REPUBLICA DE CHILE,Primary,473,YES,FO,30,Yes,9.92701567,-84.07022277
0d74f0bc-3a7f-3c0a-9756-cee91362b884,Costa Rica,government,413,G_CRI_000204,REPUBLICA DE NICARAGUA,Primary,388,YES,ADSL,5,Yes,9.9212627,-84.08348928
626906e6-a5ab-3551-819e-3bdcc2bf934d,Costa Rica,government,414,G_CRI_000205,RICARDO JIMENEZ OREAMUNO,Primary,419,YES,FO,30,Yes,9.92405904,-84.07902007
1c8ac9f1-7e1e-3bc6-a120-beb2ec426071,Costa Rica,government,415,G_CRI_000206,QUINCE DE AGOSTO,Primary,1071,YES,ADSL,1,Yes,9.89866082,-84.02531558
3fbf02ee-2b65-3a9c-9123-b1b17ab9ee7e,Costa Rica,government,416,G_CRI_000207,GUARDERIA INFANTIL DEL NINO JESUS,,,NO,,0,No,9.92469259,-84.09018804
614a374f-6b09-3564-80c7-976daffa5507,Costa Rica,government,417,G_CRI_000208,J.N. REPUBLICA POPULAR CHINA,,,YES,FO,10,Yes,9.90376359,-84.09912117
cc64317e-1391-313a-8eb0-2a69f7199e16,Costa Rica,government,418,G_CRI_000209,ROBERTO CANTILLANO VINDAS,Primary,1258,YES,FO,100,Yes,9.96542224,-84.00949889
16cfefdb-11fd-3cad-93b8-66068c13b39d,Costa Rica,government,419,G_CRI_000210,J.N. ROBERTO CANTILLANO VINDAS,,,YES,ADSL,10,Yes,9.96504833,-84.00992526
bd23c95f-3307-3c05-bcc1-e8b4deca0400,Costa Rica,government,420,G_CRI_000211,J.N. JARDINES DE TIBAS,,,YES,FO,10,Yes,9.96031148,-84.06956133
20d28e71-8cd1-3fef-a665-5460ed668f51,Costa Rica,government,421,G_CRI_000212,JOSE FIGUERES FERRER,Primary,351,YES,FO,30,Yes,9.94510822,-84.03343558
ae801806-b691-3739-89c5-d74cfa2a8fed,Costa Rica,government,422,G_CRI_000213,JORGE VOLIO JIMENEZ,Primary,368,YES,ADSL,6,Yes,9.91209606,-84.17876952
755cbb7e-49f7-39cb-9175-5090c30b57a0,Costa Rica,government,423,G_CRI_000214,JUAN XXIII,Primary,885,YES,FO,55,Yes,9.90442955,-84.13451359
25c70c2e-66ae-30be-afc4-4137358014ab,Costa Rica,government,424,G_CRI_000215,J.N. JUAN XXIII,,,YES,FO,10,Yes,9.90442955,-84.13451359
d7201a59-e1df-3e8f-9223-b4a0c1d51196,Costa Rica,government,425,G_CRI_000216,SAN BLAS,Primary,443,YES,FO,40,Yes,9.96616332,-84.03717274
2a60a60b-deed-3296-9896-c094873fc880,Costa Rica,government,426,G_CRI_000217,REPUBLICA DOMINICANA,Primary,789,YES,FO,10,Yes,9.91113326,-84.05689387
cc132768-35b3-3bd6-b462-bb651f924e22,Costa Rica,government,427,G_CRI_000218,J.N. REPUBLICA DOMINICANA,,,NO,,0,No,9.91256946,-84.05857419
bd83c4b6-ee91-392c-a6c3-c2b802682791,Costa Rica,government,428,G_CRI_000219,SAN FELIPE,Primary,899,YES,FO,70,Yes,9.90187905,-84.10463141
78d9e4ba-f290-392d-84e0-fa96b6af092e,Costa Rica,government,429,G_CRI_000220,SAN JERONIMO,Primary,177,YES,ADSL,6,Yes,10.00583572,-84.01667256
762783e9-672f-30a9-8886-2f4e4e1236bd,Costa Rica,government,430,G_CRI_000221,J.N. ISMAEL COTO FERNANDEZ,,,YES,ADSL,10,Yes,9.89260073,-84.10591176
8487d410-aef2-3456-858f-ac43fcbb9353,Costa Rica,government,431,G_CRI_000222,ISMAEL COTO FERNANDEZ,Primary,495,YES,ADSL,2,Yes,9.89224683,-84.10604531
e6416943-4e98-3383-bdf8-9c1427ecdd52,Costa Rica,government,432,G_CRI_000223,FRANKLIN DELANO ROOSEVELT,Primary,429,YES,FO,10,Yes,9.93020808,-84.05282103
3d8ece4a-e294-3efe-a2fe-a58853a4a185,Costa Rica,government,433,G_CRI_000224,MANUEL MARIA GUTIERREZ ZAMORA,Primary,308,YES,ADSL,10,Yes,9.99013393,-83.99074752
365f9558-6c1c-39ae-badd-3c8ba9555fb7,Costa Rica,government,434,G_CRI_000225,SAN RAFAEL,Primary,459,YES,FO,45,Yes,9.980542,-83.9909524
d6bc5a72-1035-3679-a817-05f7cd0e1958,Costa Rica,government,435,G_CRI_000226,INGLATERRA,Primary,474,YES,FO,30,Yes,9.94300937,-84.0173143
b1874045-b9e8-3cb2-8bb2-34050b42a1b2,Costa Rica,government,436,G_CRI_000227,JOSEFITA JURADO DE ALVARADO,Primary,130,YES,FO,15,Yes,9.91157356,-84.01702776
de4b1bd9-f67f-3e36-8251-71531dc8fe72,Costa Rica,government,438,G_CRI_000228,GRANADILLA NORTE,Primary,577,YES,ADSL,10,Yes,9.93423034,-84.01266232
35abc338-d723-37eb-90d6-aeb05956091c,Costa Rica,government,439,G_CRI_000229,JOSE ANA MARIN CUBERO,Primary,1164,YES,FO,70,Yes,9.97886548,-84.00839778
e3e00ec9-3700-3d72-bbc7-99d2e42e02ca,Costa Rica,government,440,G_CRI_000230,J.N. JOSE ANA MARIN CUBERO,,,YES,FO,30,Yes,9.97936382,-84.00847611
9129e1e6-bebf-3ac1-8fed-92dd364baecc,Costa Rica,government,441,G_CRI_000231,CENTRO AMERICA,Primary,629,YES,FO,70,Yes,9.90732143,-84.03774447
68517385-eeb7-3c07-ab5a-897c052aca27,Costa Rica,government,442,G_CRI_000232,OTTO HUBBE,Primary,602,YES,FO,60,Yes,9.95910348,-84.1203681
d31e2cac-6ec4-33cf-be6c-1c5fc8af8c0d,Costa Rica,government,443,G_CRI_000233,FINCA LA CAJA,Primary,1846,YES,FO,120,Yes,9.96412001,-84.15239966
878732b9-2dba-3c8d-9eef-2efe205f78ab,Costa Rica,government,444,G_CRI_000234,FILOMENA BLANCO DE QUIROS,Primary,584,YES,FO,30,Yes,9.96550404,-83.99780681
ac57f3fe-3033-3198-ae0c-99096a0d7b22,Costa Rica,government,446,G_CRI_000235,J.N. NAPOLEON QUESADA,,,NO,,0,No,9.92226922,-84.05495212
4436c065-b9f9-36ba-98ca-a19323f49d21,Costa Rica,government,447,G_CRI_000236,NAPOLEON QUESADA SALAZAR,Primary,370,YES,FO,30,Yes,9.92181802,-84.0550425
5524e482-931d-39a5-9797-474fa3d22374,Costa Rica,government,448,G_CRI_000237,J.N. JUAN RAFAEL MORA,,,YES,ADSL,5,Yes,9.93631971,-84.0891548
300e5ecf-949a-3bfa-aa19-d33bd58ca9b6,Costa Rica,government,449,G_CRI_000238,J.N. MARGARITA ESQUIVEL,,,YES,ADSL,10,Yes,9.94086544,-84.08496571
55c942e5-41bd-3c43-b716-012f1ef4f331,Costa Rica,government,450,G_CRI_000239,J.N. FLORA CHACON CORDOBA,,,YES,FO,30,Yes,9.94867798,-84.05597379
12fe9a36-d2c3-343a-b954-c9e4efbad82e,Costa Rica,government,451,G_CRI_000240,J.N. JUSTO A. FACIO,,,YES,FO,15,Yes,9.92661938,-84.07011364
ef0a9b8a-1294-3fe3-af36-b7956ea77afd,Costa Rica,government,452,G_CRI_000241,J.N. LILIA RAMOS VALVERDE,,,YES,ADSL,5,Yes,9.92451989,-84.07900623
ca536933-ddc9-32a1-bbe8-ace43760e92f,Costa Rica,government,453,G_CRI_000242,J.N. ARTURO URIEN GALLOSO,,,YES,FO,10,Yes,9.92805802,-84.07865805
b36562b0-a802-3193-915c-a19901cd5e2d,Costa Rica,government,454,G_CRI_000243,MIGUEL DE CERVANTES SAAVEDRA,Primary,876,YES,ADSL,10,Yes,9.91527139,-84.10476982
5bb4aa3c-fd83-3bb7-b466-4f8b86f1ee04,Costa Rica,government,455,G_CRI_000244,CEDROS,Primary,363,YES,FO,30,Yes,9.94194378,-84.0277728
dbc422fc-ee3d-3cfb-9372-3defd34ddc76,Costa Rica,government,456,G_CRI_000245,FRANCO COSTARRICENSE,Primary,410,NO,,0,Yes,9.9284861,-84.00530998
9bd34b8a-61b7-3bc7-b2cb-705922f727ae,Costa Rica,government,457,G_CRI_000246,CIPRESES,Primary,217,YES,FO,15,Yes,9.91833828,-84.0274963
e284f5bf-c14c-3bc0-8baa-1a28c2f76bd8,Costa Rica,government,458,G_CRI_000247,CUATRO REINAS,Primary,177,NO,,0,Yes,9.95767893,-84.09159147
f689a0fb-fd5b-3dc0-b9e9-3ed5fa148835,Costa Rica,government,459,G_CRI_000248,LA LIA,Primary,123,YES,FO,15,Yes,9.90931278,-84.03084954
9184ae86-b972-33fd-9a29-fa9582c30318,Costa Rica,government,460,G_CRI_000249,BARRIO PINTO,Primary,71,YES,FO,15,Yes,9.9261535,-84.04760773
d5b3cf0e-d5e1-3c56-9978-2f5606912218,Costa Rica,government,461,G_CRI_000250,SANTA MARTA,Primary,110,YES,FO,20,Yes,9.93108858,-84.03514825
52fcedb2-011c-34c4-86b5-d7c2275a0bb3,Costa Rica,government,462,G_CRI_000251,SANTA MARTA,Primary,377,YES,ADSL,10,Yes,9.90753525,-84.06652186
e989e7ae-9acc-357f-95ae-6856f5e12c4d,Costa Rica,government,463,G_CRI_000252,HATILLO 2,Primary,350,YES,FO,50,Yes,9.91987961,-84.10397916
79ee70b1-9936-316d-9806-42923ab1d02d,Costa Rica,government,464,G_CRI_000253,DANIEL ODUBER QUIROS,Primary,746,YES,FO,55,Yes,9.94314108,-84.14229645
c6ad2566-bc1e-31a3-a1c2-a5d5f8b07e23,Costa Rica,government,465,G_CRI_000254,MIGUEL OBREGON LIZANO,Primary,773,YES,FO,100,Yes,9.9601184,-84.07970055
cbd3fb22-080e-3e35-b551-266ce750b87a,Costa Rica,government,466,G_CRI_000255,FINCA SAN JUAN,Primary,501,YES,FO,40,Yes,9.95409079,-84.15383098
829276fd-cd8c-3383-b20b-cb01815b4b37,Costa Rica,government,467,G_CRI_000256,J.N. JORGE DEBRAVO,,,YES,ADSL,10,Yes,9.92675685,-84.11098256
8a2fe164-388d-3ca6-a80e-42cc6bbcd3cf,Costa Rica,government,468,G_CRI_000257,J.N. RINCON GRANDE,,,YES,FO,10,Yes,9.95500365,-84.15268619
a0c787cb-eaa5-3e31-88c6-334d8efc9960,Costa Rica,government,469,G_CRI_000258,JORGE DEBRAVO,Primary,548,YES,FO,35,Yes,9.92716774,-84.11179702
b970afd8-ab56-3f68-854a-e38398d5434c,Costa Rica,government,470,G_CRI_000259,RINCON GRANDE,Primary,1557,YES,FO,100,Yes,9.9557689,-84.15360386
1024cf10-706a-3ac9-ab61-becf19c3dda9,Costa Rica,government,471,G_CRI_000260,JOSE MARIA ZELEDON BRENES,Primary,115,YES,ADSL,10,Yes,9.91711529,-84.04174069
32fba6fb-6810-307a-8b9d-326b81c8b6db,Costa Rica,government,472,G_CRI_000261,LOS PINOS,Primary,1165,YES,FO,10,Yes,9.91882344,-84.11800056
5c62c08d-a30a-34de-b3be-12c517b9ffd4,Costa Rica,government,473,G_CRI_000262,HERBERTH FARRER KNIGHTS,Primary,27,YES,ADSL,10,Yes,9.73966848,-84.09283913
cefef271-4d0a-36b3-89af-165d1cb60a14,Costa Rica,government,474,G_CRI_000263,OJO DE AGUA,Primary,80,YES,ADSL,10,Yes,9.80188002,-84.12332962
2a3acd53-1b59-39cb-9375-e7cb3487c0ac,Costa Rica,government,475,G_CRI_000264,AGUA BLANCA,Primary,122,YES,ADSL,10,Yes,9.81068115,-84.18296503
1fe327ac-72f5-342c-a376-81aed4c34f7e,Costa Rica,government,476,G_CRI_000265,LINDA VISTA,Primary,362,YES,ADSL,10,Yes,9.88468961,-84.02563339
fa139899-bcdf-3fcf-8f00-c4efab7abada,Costa Rica,government,477,G_CRI_000266,FINCA CAPRI,Primary,555,YES,ADSL,10,Yes,9.86662993,-84.06029471
5dbbc702-ef64-3a0a-bf26-b48b9f6e8d3b,Costa Rica,government,478,G_CRI_000267,SAUREZ,Primary,93,YES,ADSL,10,Yes,9.85275837,-84.09783101
5e763044-83d6-305e-80de-ddf51fe0f479,Costa Rica,government,480,G_CRI_000268,SAN RAFAEL,Primary,730,YES,FO,100,Yes,9.88543195,-84.07689108
febf4e9f-d40d-39fd-bbd5-3b702a147d77,Costa Rica,government,481,G_CRI_000269,TOMAS DE ACOSTA,Primary,44,YES,ADSL,10,Yes,9.81355771,-84.21927304
6a379c10-87cb-31aa-9c25-04d3ae993305,Costa Rica,government,482,G_CRI_000270,BAJO LOS ARIAS,Primary,1,YES,ADSL,4,Yes,9.78850474,-84.19400538
d97256f0-85bd-3f29-9372-d5614cf26e6b,Costa Rica,government,484,G_CRI_000271,ILDEFONSO CAMACHO PORTUGUEZ,Primary,58,YES,ADSL,5,Yes,9.73499413,-84.10986462
6fafa2ea-377d-3a95-925d-19d9fbce1dbb,Costa Rica,government,485,G_CRI_000272,BAJO DE CEDRAL,Primary,32,YES,ADSL,3,Yes,9.81366694,-84.13302431
5b7b5ffc-75f4-358c-b28b-b37957873626,Costa Rica,government,486,G_CRI_000273,J.N. COLONIA KENNEDY,,,YES,FO,6,Yes,9.91230513,-84.08960319
5785731c-6697-3acb-93a2-2830f4d2dae6,Costa Rica,government,487,G_CRI_000274,BIJAGUAL NORTE,Primary,14,YES,3G,3,Yes,9.65964309,-84.17739424
41ae8b75-be9f-3aa1-9420-1df57fc8cd45,Costa Rica,government,488,G_CRI_000275,J.N. MARIA JIMENEZ URENA,,,YES,FO,10,Yes,9.89976843,-84.0671763
7477e68e-2873-35ce-896f-e2531327e59c,Costa Rica,government,489,G_CRI_000276,MARIA TERESA OBREGON LORIA,Primary,8,YES,3G,4,Yes,9.75816551,-84.25116246
b511c9b3-1cec-356b-87b5-1c04c127358a,Costa Rica,government,490,G_CRI_000277,HIGUITO,Primary,462,YES,FO,50,Yes,9.85202934,-84.05559258
e385f1a3-8f17-389a-85c9-e399d9e50d09,Costa Rica,government,491,G_CRI_000278,MARTIN MORA ROJAS,Primary,90,YES,ADSL,2,Yes,9.75331923,-84.08455605
d81859f5-5574-39c6-94d0-6fbb8fb8b7bc,Costa Rica,government,492,G_CRI_000279,JOSE TRINIDAD MORA VALVERDE,Primary,736,YES,FO,60,Yes,9.89243006,-84.07156476
3c4bfcbd-b5d6-3d07-ad13-48767b45f3be,Costa Rica,government,493,G_CRI_000280,CANGREJAL,Primary,28,YES,ADSL,10,Yes,9.76400818,-84.21880726
0080bc83-ad0e-3813-b5a4-96a303e339a4,Costa Rica,government,494,G_CRI_000281,CARAGRAL,Primary,7,YES,LTE,6,Yes,9.82474023,-84.14863122
8548cc63-2e4f-347a-8e85-b5a1f7ba9e4b,Costa Rica,government,495,G_CRI_000282,LA LAGUNA,Primary,31,YES,3G,3,Yes,9.64771766,-84.18500041
5a53a11f-25d8-3a9f-83cb-0c34a4f437af,Costa Rica,government,496,G_CRI_000283,CEIBA ALTA,Primary,6,YES,ADSL,4,Yes,9.757938,-84.15687903
dc8e0e4c-ffb6-3f6b-bd88-a93599b951de,Costa Rica,government,497,G_CRI_000284,JOSE ANGEL PADILLA SOLIS,Primary,69,YES,ADSL,5,Yes,9.74764359,-84.00071073
942b8561-6716-34cc-b279-2f05b972b9e5,Costa Rica,government,498,G_CRI_000285,JUAN CALDERON VALVERDE,Primary,61,YES,ADSL,10,Yes,9.8124868,-84.17101977
f818ace3-4ef8-3286-80e3-c9d48bc2dffc,Costa Rica,government,499,G_CRI_000286,ISABEL LA CATOLICA,Primary,2,YES,3G,3,Yes,9.77830044,-84.25529091
6a16a631-5ff8-34da-bb27-798b963b1bdf,Costa Rica,government,500,G_CRI_000287,LAGUNILLAS,Primary,35,YES,ADSL,4,Yes,9.81574557,-84.19732554
a51f339c-9edf-35e0-ac60-67547e37011f,Costa Rica,government,501,G_CRI_000288,MANUEL HIDALGO MORA,Primary,964,YES,FO,105,Yes,9.86259872,-84.09354147
36fa458f-a54f-399c-b86f-8f16f5e6666c,Costa Rica,government,502,G_CRI_000289,SANTA TERESITA,Primary,178,YES,ADSL,4,Yes,9.86386175,-84.08332718
f6c2eadc-574a-30c7-9ac9-5b7691458132,Costa Rica,government,503,G_CRI_000290,TRANQUERILLAS,Primary,86,YES,ADSL,10,Yes,9.80088812,-84.09991825
ecfb76d6-7400-3290-b899-fbe08f12a245,Costa Rica,government,504,G_CRI_000291,JOAQUIN GARCIA MONGE,Primary,930,YES,FO,70,Yes,9.89933148,-84.06588841
ea48b84f-a79f-3808-8061-3c6c1710361d,Costa Rica,government,505,G_CRI_000292,CORAZON DE JESUS,Primary,333,YES,ADSL,10,Yes,9.87046416,-84.08805769
2bf15ced-b3ab-317b-ac6d-4c481d7e1c34,Costa Rica,government,506,G_CRI_000293,JOSE MARIA ZELEDON BRENES,Primary,422,YES,FO,10,Yes,9.84947487,-84.06598539
0780dffa-6f69-3188-8cc0-ea0cde5c303b,Costa Rica,government,507,G_CRI_000294,EL MANZANO,Primary,47,YES,ADSL,3,Yes,9.81251458,-84.06526807
